postcode,lat,long
BT379SD,54.668675,-5.89972
BT379TD,54.653574,-5.914431
BT379TG,54.656108,-5.911852
BT387AB,54.715735,-5.807225
BT387AQ,54.715315,-5.807325
BT387BT,54.714089,-5.809626
BT387EW,54.720436,-5.791992
BT387FE,54.721287,-5.798279
BT387HH,54.719042,-5.797857
BT387PQ,54.726971,-5.781794
BT387PR,54.730989,-5.764806
BT387SX,54.733712,-5.807092
BT388AN,54.716685,-5.810091
BT388FA,54.696238,-5.865627
BT388NJ,54.725655,-5.81369
BT388PB,54.6906,-5.868405
BT388SJ,54.699806,-5.850422
BT388SQ,54.711237,-5.82235
BT388TB,54.696206,-5.870965
BT388US,54.698824,-5.850753
BT388ZN,54.725719,-5.834612
BT388ZU,54.744655,-5.820453
BT388ZW,54.744655,-5.820453
BT389DD,54.760043,-5.781212
BT389HZ,54.774988,-5.750598
BT389JG,54.786669,-5.756464
BT389LL,54.757966,-5.708677
BT389LU,54.76228,-5.703492
BT389PN,54.757932,-5.712505
BT389QH,54.744655,-5.820453
BT389QL,54.755155,-5.708727
BT389TA,54.749631,-5.719804
BT390DB,54.704883,-6.073716
BT390FF,54.744921,-6.040183
BT390GA,54.687866,-6.05965
BT390PL,54.743758,-6.045019
BT390QP,54.737999,-6.043884
BT390QS,54.738209,-6.044076
BT390RJ,54.746983,-6.062849
BT390RP,54.769643,-6.041114
BT390SR,54.769593,-6.052522
BT390TG,54.763421,-6.067673
BT399AL,54.755175,-5.978587
BT399AU,54.745424,-6.009343
BT399BQ,54.752275,-6.005263
BT399ED,54.750134,-6.008956
BT399FE,54.750869,-5.996276
BT399HH,54.751585,-6.006493
BT399HR,54.755711,-6.003835
BT399JN,54.772139,-6.023323
BT399LA,54.744921,-6.040183
BT399LB,54.753624,-5.982917
BT399NZ,54.721764,-5.999327
BT399PZ,54.771537,-5.949688
BT399QJ,54.770044,-5.919056
BT399QL,54.766745,-5.905395
BT399TP,54.776026,-5.956984
BT399UU,54.793007,-5.936768
BT399ZL,54.756343,-6.001611
BT399ZX,54.759065,-5.993955
BT39DT,54.613631,-5.898563
BT39FH,54.62566,-5.889463
BT39QQ,54.603931,-5.915392
BT401AN,54.846274,-5.801035
BT401AZ,54.846487,-5.801366
BT401BT,54.851212,-5.810763
BT401DX,54.856128,-5.81031
BT401EE,54.860844,-5.808248
BT401FH,54.840787,-5.88532
BT401PD,54.854148,-5.821132
BT402BY,54.853339,-5.835175
BT402LU,54.859536,-5.896319
BT402NH,54.878406,-5.880937
BT402NY,54.840787,-5.88532
BT402QQ,54.898471,-5.855453
BT402SR,54.846766,-5.86631
BT402UF,54.850193,-5.840185
BT402UN,54.840787,-5.88532
BT402WR,54.861951,-5.850056
BT402WS,54.861951,-5.850056
BT403BD,54.849352,-5.8222
BT403HJ,54.814099,-5.82346
BT403HU,54.81038,-5.754014
BT403HZ,54.810664,-5.78018
BT403PH,54.837253,-5.727396
BT403RS,54.844875,-5.7873
BT403SN,54.7754,-5.698381
BT403UE,54.840787,-5.88532
BT411AS,54.723056,-6.205753
BT411JW,54.713526,-6.188452
BT411LZ,54.717221,-6.198266
BT411NR,54.706122,-6.182964
BT411QB,54.709108,-6.185018
BT412AD,54.748541,-6.314447
BT412EL,54.750604,-6.303241
BT412ER,54.773655,-6.341126
BT412HH,54.699111,-6.139532
BT412LP,54.766926,-6.193043
BT412QJ,54.721417,-6.170639
BT412QR,54.718274,-6.162446
BT412SJ,54.716209,-6.184577
BT412SQ,54.718974,-6.186238
BT412ST,54.72036,-6.181039
BT412SU,54.720536,-6.184352
BT412SX,54.720183,-6.182397
BT412UX,54.773655,-6.341126
BT413AA,54.748893,-6.318424
BT413AD,54.749278,-6.319604
BT413BH,54.752387,-6.32485
BT413BL,54.755116,-6.32469
BT413DH,54.764421,-6.338895
BT413FF,54.78162,-6.355615
BT413GL,54.773655,-6.341126
BT413JA,54.742967,-6.414732
BT413QF,54.80874,-6.417554
BT413TQ,54.754463,-6.461845
BT413UJ,54.773655,-6.341126
BT414AN,54.714646,-6.218539
BT414BD,54.714085,-6.215801
BT414BG,54.713605,-6.21126
BT414ED,54.705587,-6.223203
BT414NN,54.735425,-6.241802
BT414RP,54.701559,-6.183643
BT41AD,54.599072,-5.900954
BT41AG,54.598425,-5.895803
BT41AJ,54.598065,-5.89316
BT41BB,54.601047,-5.906594
BT41BN,54.605279,-5.855888
BT41BU,54.600215,-5.905259
BT41DP,54.599641,-5.900283
BT41EE,54.601295,-5.899632
BT41EG,54.600313,-5.903134
BT41HD,54.599015,-5.898202
BT41JN,54.597647,-5.896013
BT421AE,54.86169,-6.288999
BT421BB,54.861282,-6.308563
BT421EX,54.896074,-6.434332
BT421JH,54.871195,-6.347358
BT421QT,54.863218,-6.30504
BT422BS,54.855293,-6.278183
BT422DY,54.855636,-6.288446
BT422GZ,54.814548,-6.395372
BT422HW,54.851999,-6.284692
BT422LZ,54.843001,-6.293324
BT422SL,54.846225,-6.296578
BT422SN,54.869963,-6.186387
BT423AE,54.858269,-6.276452
BT423HD,54.839919,-6.208462
BT424AD,54.858336,-6.263445
BT424HE,54.869578,-6.240489
BT424JF,54.888377,-6.218094
BT424LL,54.921682,-6.053042
BT424LZ,54.930615,-6.076325
BT424QD,54.880738,-6.185755
BT424RP,54.850508,-6.21556
BT42BB,54.600739,-5.871912
BT42DH,54.602691,-5.875107
BT42DQ,54.603988,-5.861543
BT42GZ,54.600941,-5.854878
BT42JS,54.603854,-5.844881
BT42NR,54.603788,-5.85479
BT42PS,54.618065,-5.859845
BT435AJ,54.864232,-6.277506
BT435DJ,54.869048,-6.290277
BT435DW,54.868024,-6.28264
BT435EY,54.865072,-6.28099
BT435JL,54.871943,-6.303193
BT435PB,54.881027,-6.320778
BT435PW,54.901421,-6.324715
BT436AD,54.865745,-6.274591
BT436AJ,54.880287,-6.264324
BT436AU,54.868348,-6.27571
BT436BP,54.869232,-6.278477
BT436ED,54.868419,-6.272498
BT436EF,54.871184,-6.274857
BT436GY,54.957333,-6.206554
BT436HN,54.874248,-6.269865
BT436JH,54.871064,-6.277183
BT436QA,54.924471,-6.254919
BT436SA,54.881181,-6.278466
BT436SQ,54.882422,-6.273489
BT436TD,54.898154,-6.270461
BT436TR,54.911037,-6.313213
BT436WG,54.965169,-6.223849
BT436WH,54.965447,-6.224087
BT436WQ,54.965103,-6.223692
BT437BY,54.872999,-6.266694
BT437DW,54.869337,-6.268798
BT437HS,54.916198,-6.196558
BT437JB,54.922544,-6.234724
BT437YA,54.895667,-6.213454
BT43BN,54.599958,-5.879149
BT43ER,54.597514,-5.879122
BT43ET,54.596179,-5.875756
BT43FB,54.59545,-5.867531
BT43GZ,54.594973,-5.858302
BT43HX,54.595825,-5.877631
BT440DQ,54.904805,-6.023842
BT440DU,54.911013,-5.985549
BT440DY,54.909775,-5.95291
BT440HS,54.983771,-5.991623
BT440NU,55.114705,-6.070902
BT440PA,55.124074,-6.056638
BT440PE,55.125094,-6.03961
BT440PX,55.12816,-6.048114
BT440RY,55.080155,-6.059208
BT448AB,54.87294,-6.47592
BT448BF,54.879225,-6.474919
BT448BN,54.863447,-6.465438
BT448DD,54.844564,-6.428279
BT448HP,54.873304,-6.477729
BT448JS,54.875703,-6.472747
BT448JT,54.869314,-6.505062
BT448JY,54.873219,-6.483855
BT448PT,54.956264,-6.481681
BT448PZ,54.959699,-6.484814
BT449HW,54.945751,-6.396209
BT449PF,55.00344,-6.314166
BT449QE,54.954421,-6.409881
BT449QW,54.93856,-6.299421
BT449RN,54.966098,-6.288061
BT455AD,54.756294,-6.608179
BT455AQ,54.755488,-6.609931
BT455BD,54.755044,-6.615927
BT455DB,54.756683,-6.612344
BT455DP,54.754912,-6.61225
BT455GS,54.734625,-6.657084
BT455HP,54.751157,-6.645553
BT455JE,54.7514,-6.614606
BT455JR,54.779851,-6.643164
BT455PR,54.8096,-6.714492
BT455PW,54.810587,-6.710215
BT456AB,54.754382,-6.609068
BT456BT,54.753942,-6.606738
BT456DR,54.751725,-6.609315
BT456EA,54.755913,-6.607882
BT456EB,54.755797,-6.607094
BT456ED,54.755019,-6.606701
BT456EU,54.728838,-6.600257
BT456GH,54.746434,-6.61797
BT456NG,54.747323,-6.608534
BT456PD,54.765765,-6.586584
BT457FE,54.734625,-6.657084
BT457GX,54.698632,-6.671797
BT457GY,54.802197,-6.838277
BT457HN,54.820139,-6.752522
BT457HT,54.826843,-6.764982
BT457PD,54.691645,-6.670428
BT457PR,54.689047,-6.670233
BT457QE,54.691761,-6.675231
BT457SB,54.728895,-6.720821
BT457SZ,54.705979,-6.621772
BT457WE,54.734625,-6.657084
BT457WH,54.734625,-6.657084
BT457XN,54.647485,-6.65943
BT458AB,54.778102,-6.558536
BT458AG,54.777704,-6.563617
BT458BB,54.776808,-6.559328
BT458GE,54.778901,-6.548758
BT458JD,54.812463,-6.514458
BT458JX,54.811111,-6.520218
BT458NE,54.828051,-6.489812
BT458PH,54.84779,-6.576166
BT458PZ,54.824152,-6.606981
BT458SD,54.734625,-6.657084
BT465AB,54.845063,-6.674073
BT465FW,54.850501,-6.673489
BT465GD,54.888761,-6.665588
BT465HX,54.864771,-6.655078
BT465JW,54.84292,-6.706085
BT465NW,54.914264,-6.690698
BT465QJ,54.903199,-6.640297
BT465QT,54.929396,-6.626044
BT465TX,54.852304,-6.6083
BT465UJ,54.888761,-6.665588
BT465UQ,54.866155,-6.616
BT465XH,54.898382,-6.552994
BT471BS,54.994282,-7.306276
BT471NJ,55.002849,-7.280968
BT471PS,54.992252,-7.296781
BT471SG,54.981227,-7.285572
BT471WR,55.005608,-7.292015
BT471XX,55.00564,-7.282169
BT472AY,54.991568,-7.310682
BT472BT,54.989149,-7.316722
BT472DG,54.987742,-7.304483
BT472HU,54.989428,-7.302455
BT472NT,54.981017,-7.340508
BT472PZ,54.982523,-7.335079
BT472SU,54.935805,-7.384698
BT472TR,54.95676,-7.363445
BT472TW,54.982567,-7.326236
BT472TX,54.888874,-7.054247
BT472TZ,54.888874,-7.054247
BT473DB,55.025566,-7.11724
BT473JP,55.011977,-7.232708
BT473PS,55.039149,-7.188299
BT473QD,55.002808,-7.231696
BT473QY,54.968046,-7.275954
BT473SR,54.921192,-7.193234
BT473SU,54.90728,-7.218379
BT473SZ,54.895565,-7.176134
BT473UL,54.934888,-7.346661
BT473WA,55.028029,-7.173824
BT473YA,55.029523,-7.121578
BT474EZ,54.90732,-7.094838
BT474LL,54.928208,-6.92534
BT474TQ,54.899582,-7.055341
BT474UW,54.896179,-7.058727
BT475PU,54.994082,-7.294874
BT475SA,54.990108,-7.298881
BT475SD,54.983585,-7.292481
BT476AH,54.992629,-7.310898
BT476AN,54.992516,-7.311509
BT476AQ,54.99192,-7.310957
BT476BP,54.993841,-7.309284
BT476DP,54.995118,-7.31109
BT476EL,54.996793,-7.307061
BT476EQ,54.996325,-7.308507
BT476FL,55.036005,-7.264656
BT476FP,54.990452,-7.31506
BT476GY,54.999493,-7.29392
BT476YE,54.997434,-7.296691
BT480EB,55.008141,-7.330013
BT480EJ,55.006249,-7.32895
BT480JU,55.000673,-7.352655
BT480JZ,55.013588,-7.362451
BT486AY,54.996908,-7.321153
BT486BP,54.997682,-7.319812
BT486DY,54.991413,-7.323042
BT486HL,54.995886,-7.323045
BT486JE,54.995086,-7.321418
BT486JL,54.992363,-7.319574
BT486LT,54.997285,-7.322709
BT486NL,54.995086,-7.321418
BT486PT,54.994244,-7.323401
BT486PW,54.995003,-7.322576
BT486QQ,54.992949,-7.327922
BT486SR,54.992298,-7.319091
BT486UN,54.988613,-7.331635
BT487AS,55.001499,-7.321294
BT487DB,55.000031,-7.325335
BT487DL,55.001527,-7.324669
BT487EQ,55.001183,-7.324222
BT487ET,55.00139,-7.325828
BT487FB,55.001317,-7.327251
BT487LS,55.00581,-7.329145
BT487NL,55.003331,-7.322685
BT487PB,54.999089,-7.322304
BT487QJ,55.015961,-7.321253
BT487QL,55.015467,-7.318041
BT487UU,55.005336,-7.323167
BT488EJ,55.026526,-7.313459
BT488LU,55.038141,-7.35618
BT488ND,55.039212,-7.304374
BT488QH,55.015467,-7.318041
BT488QP,55.016254,-7.322249
BT489DP,54.997988,-7.324713
BT489JP,54.994819,-7.331516
BT490AD,55.050748,-6.951335
BT490BJ,55.055139,-6.947981
BT490DB,55.052032,-6.950237
BT490DU,55.05131,-6.948769
BT490JW,55.069005,-6.928018
BT490LJ,55.150474,-6.892173
BT490RR,55.038478,-6.940972
BT490RY,55.037527,-6.939089
BT490TF,55.045367,-6.931685
BT490UR,55.044318,-6.943133
BT499BF,55.046086,-6.952348
BT499LU,55.02309,-6.99063
BT499QD,55.042707,-7.024584
BT513AH,55.123608,-6.677162
BT513DR,55.132528,-6.677212
BT513EL,55.134296,-6.682798
BT513HZ,55.141231,-6.682005
BT513NJ,55.147119,-6.690751
BT514DX,55.025568,-6.630401
BT514HL,55.04,-6.656549
BT514JU,55.12764,-6.787551
BT514LU,55.123157,-6.739768
BT514NU,55.075726,-6.710526
BT514RG,55.166754,-6.796831
BT514UN,55.146272,-6.773278
BT515AT,54.9754,-6.691926
BT515BF,54.9778,-6.724163
BT515BZ,54.957906,-6.730554
BT515DL,54.953694,-6.767353
BT515DR,54.948644,-6.740928
BT515HG,55.039073,-6.742128
BT515HW,54.970277,-6.798747
BT515JD,55.019711,-6.698221
BT515LD,54.983307,-6.646946
BT515LE,54.987402,-6.609408
BT515LZ,54.984163,-6.655259
BT515PZ,54.961409,-6.698115
BT515QL,54.95139,-6.557177
BT515QT,54.950423,-6.559007
BT515SN,54.914281,-6.520018
BT515TA,54.949731,-6.559734
BT515US,54.941645,-6.572163
BT515YP,54.95557,-6.560477
BT521DL,55.131666,-6.672223
BT521EJ,55.129101,-6.670144
BT521EN,55.133742,-6.665772
BT521GZ,55.132158,-6.667095
BT521JB,55.126921,-6.669574
BT521LW,55.128526,-6.666918
BT521NY,55.121932,-6.662765
BT521PE,55.13309,-6.665261
BT521QZ,55.138778,-6.666247
BT521SB,55.149604,-6.683721
BT521XG,55.132281,-6.666856
BT522AB,55.138717,-6.664822
BT522BU,55.138772,-6.659943
BT522EH,55.134263,-6.652662
BT522FN,55.145616,-6.624586
BT522HS,55.144284,-6.653971
BT522HU,55.133039,-6.646824
BT522PP,55.175772,-6.681304
BT536AS,55.069524,-6.528851
BT536BJ,55.073162,-6.52067
BT536HN,55.074703,-6.506287
BT536HP,55.07051,-6.522005
BT536HS,55.070488,-6.515744
BT536JZ,55.071193,-6.517549
BT536NL,55.131928,-6.538943
BT536NW,55.133613,-6.536373
BT536SG,55.079353,-6.413779
BT537GZ,55.070766,-6.469233
BT537NY,55.016327,-6.568181
BT538BS,55.125058,-6.468226
BT538DF,55.120984,-6.434696
BT538DQ,55.135094,-6.447065
BT538DX,55.169604,-6.453561
BT538JS,55.067191,-6.35632
BT538JW,55.085584,-6.369253
BT538LX,55.093902,-6.412697
BT538PA,55.06344,-6.423843
BT538QH,55.155886,-6.405623
BT538QL,55.154639,-6.409203
BT538TR,55.134164,-6.368386
BT538UG,55.179195,-6.390376
BT538XU,55.097126,-6.313059
BT538YF,55.090851,-6.306322
BT546AZ,55.204666,-6.246654
BT546DU,55.19961,-6.257399
BT546FD,55.20141,-6.254037
BT546GU,55.179155,-6.198415
BT546JH,55.179679,-6.338081
BT546JZ,55.203329,-6.239282
BT546ND,55.236367,-6.370884
BT546PF,55.194763,-6.245189
BT546PW,55.188178,-6.188071
BT546RA,55.198884,-6.186093
BT546SA,55.204796,-6.265137
BT546WF,55.202922,-6.265422
BT54AR,54.598549,-5.918019
BT54DT,54.599337,-5.918412
BT54FL,54.59808,-5.902816
BT54FN,54.597453,-5.902972
BT54QQ,54.59412,-5.898826
BT54TD,54.599203,-5.907524
BT557AD,55.186363,-6.719168
BT557AN,55.185051,-6.716542
BT557DE,55.191479,-6.700947
BT557EA,55.182247,-6.717307
BT557FQ,55.170242,-6.710097
BT557GB,55.176875,-6.707967
BT557GF,55.188613,-6.717887
BT557HS,55.174208,-6.713076
BT557ND,55.180286,-6.720447
BT557NQ,55.175633,-6.719638
BT557PY,55.177857,-6.705691
BT557QN,55.170019,-6.700986
BT557RG,55.181883,-6.706659
BT557RH,55.181715,-6.705221
BT557TS,55.18025,-6.700875
BT55AE,54.594503,-5.887309
BT55BX,54.594533,-5.886456
BT55DS,54.592739,-5.889211
BT55EF,54.592281,-5.892023
BT55FE,54.5901,-5.897609
BT55FF,54.58938,-5.897028
BT55GJ,54.591013,-5.894282
BT55HF,54.589488,-5.889797
BT568AZ,55.209288,-6.656554
BT568BB,55.210076,-6.657972
BT568DN,55.203893,-6.652039
BT568EX,55.198005,-6.663074
BT568GD,55.202828,-6.649138
BT568HW,55.195406,-6.656299
BT568JH,55.199441,-6.639452
BT568JR,55.200313,-6.643506
BT568NW,55.184723,-6.601035
BT56JX,54.593926,-5.857042
BT56LR,54.586639,-5.858074
BT56ND,54.587963,-5.855174
BT56PW,54.586417,-5.849623
BT578RN,55.211985,-6.535838
BT578TS,55.160296,-6.524679
BT578XS,55.191564,-6.454164
BT578XX,55.196877,-6.388563
BT57BA,54.591326,-5.849752
BT57DA,54.589111,-5.847981
BT57DB,54.587126,-5.847033
BT57DL,54.585204,-5.843051
BT57EJ,54.589624,-5.846499
BT57FN,54.587369,-5.831967
BT57FR,54.59436,-5.841019
BT57GZ,54.592636,-5.833064
BT57JD,54.581039,-5.865066
BT57LL,54.577995,-5.872309
BT57LW,54.576215,-5.86869
BT57PZ,54.58074,-5.850681
BT57QN,54.582619,-5.83816
BT57SH,54.579545,-5.827588
BT601AE,54.346957,-6.649533
BT601BP,54.347372,-6.640892
BT601DD,54.345862,-6.646417
BT601JS,54.341099,-6.545242
BT601JZ,54.299511,-6.559422
BT601LR,54.341646,-6.544377
BT602BZ,54.250127,-6.487229
BT602EH,54.230193,-6.564559
BT602FG,54.259849,-6.55955
BT602JL,54.222654,-6.490274
BT602SH,54.253063,-6.69285
BT602TH,54.207079,-6.480634
BT602TZ,54.250227,-6.472359
BT602UN,54.236006,-6.429218
BT603AS,54.331063,-6.658279
BT603DJ,54.247846,-6.764598
BT603EL,54.262861,-6.696576
BT603EN,54.263907,-6.701946
BT603JT,54.275929,-6.700416
BT603LF,54.25744,-6.749734
BT603QS,54.23022,-6.726818
BT603RJ,54.253081,-6.704449
BT603TH,54.252373,-6.712235
BT603TY,54.252816,-6.699854
BT604AA,54.340996,-6.661246
BT604ED,54.297595,-6.764906
BT604FR,54.344813,-6.650649
BT604JY,54.270769,-6.689385
BT604QH,54.393659,-6.798813
BT60BN,54.579482,-5.912263
BT60DD,54.579595,-5.908406
BT60EA,54.575838,-5.901577
BT60ET,54.574474,-5.900657
BT617BY,54.346951,-6.651425
BT617HR,54.351919,-6.654631
BT617HY,54.353226,-6.653357
BT617JH,54.35681,-6.651671
BT617LY,54.355175,-6.657339
BT617NA,54.355646,-6.658462
BT618AA,54.35162,-6.661608
BT618AU,54.35353,-6.672666
BT618DP,54.407124,-6.605943
BT618JA,54.407476,-6.59689
BT619AB,54.348581,-6.652587
BT619AF,54.350159,-6.646644
BT619AN,54.347493,-6.650069
BT619DU,54.348883,-6.64581
BT619PJ,54.371969,-6.550383
BT619PX,54.371917,-6.5468
BT619PY,54.373024,-6.546237
BT619QN,54.374625,-6.550252
BT619SA,54.343994,-6.543895
BT621AU,54.458126,-6.604348
BT621EB,54.434436,-6.46104
BT621GA,54.413401,-6.490393
BT621LN,54.474144,-6.527056
BT621RF,54.463522,-6.542413
BT621WJ,54.439371,-6.512136
BT622FG,54.354924,-6.413162
BT622GF,54.413401,-6.490393
BT622GG,54.352446,-6.413205
BT622HG,54.330879,-6.458747
BT622HQ,54.327239,-6.474916
BT622HS,54.349716,-6.459887
BT622LQ,54.357437,-6.434324
BT622NL,54.35274,-6.457452
BT623AJ,54.419069,-6.442528
BT623AL,54.418778,-6.443633
BT623BH,54.414802,-6.442521
BT623BR,54.411194,-6.441487
BT623DR,54.415554,-6.451412
BT746WD,54.342445,-7.619466
BT747BS,54.343763,-7.636245
BT747BW,54.343763,-7.636245
BT747DA,54.347745,-7.643022
BT747DX,54.345595,-7.638843
BT747LY,54.334653,-7.648208
BT747NX,54.347121,-7.644734
BT747PW,54.347625,-7.644791
BT748ER,54.3835,-7.746169
BT748FE,54.337651,-7.769392
BT748FT,54.337651,-7.769392
BT748GG,54.337651,-7.769392
BT749BE,54.337651,-7.769392
BT749BJ,54.337651,-7.769392
BT749BQ,54.337651,-7.769392
BT749BY,54.306745,-7.777704
BT749FB,54.337651,-7.769392
BT749FG,54.315393,-7.728135
BT749FJ,54.306863,-7.742524
BT750LU,54.400571,-7.369459
BT750NG,54.355771,-7.315237
BT750NN,54.326609,-7.27805
BT750PH,54.377904,-7.316376
BT750PJ,54.378706,-7.313624
BT750PY,54.380492,-7.319581
BT750QF,54.37553,-7.322202
BT750SH,54.349744,-7.318659
BT750SW,54.343588,-7.3592
BT770BR,54.440197,-7.09161
BT770EF,54.427792,-7.127138
BT781BS,54.600301,-7.300972
BT781DD,54.601272,-7.305705
BT781DN,54.599226,-7.306173
BT781JR,54.594107,-7.30015
BT781LQ,54.595501,-7.303744
BT781LW,54.598726,-7.305223
BT781NB,54.598279,-7.305462
BT781NP,54.585278,-7.315364
BT781QN,54.552346,-7.325995
BT781SS,54.539009,-7.378604
BT781UZ,54.49118,-7.22594
BT782AB,54.49866,-7.317788
BT782AH,54.496635,-7.320214
BT782AJ,54.495538,-7.321698
BT782AQ,54.497817,-7.318049
BT782BS,54.499525,-7.315026
BT782BX,54.500754,-7.314743
BT782DN,54.497045,-7.36603
BT782ET,54.460323,-7.263469
BT782EX,54.461653,-7.268025
BT782FD,54.498414,-7.315163
BT782JX,54.458661,-7.385512
BT782LS,54.51484,-7.377782
BT782LW,54.503151,-7.379195
BT782RL,54.48289,-7.198572
BT782SD,54.4707,-7.173376
BT783AH,54.513737,-7.458442
BT783BQ,54.54306,-7.464852
BT783EP,54.537249,-7.420343
BT783EX,54.527751,-7.394174
BT783HG,54.509587,-7.435092
BT783HY,54.513736,-7.458241
BT783LZ,54.516179,-7.533545
BT783NN,54.599766,-7.455341
BT783PB,54.462536,-7.461555
BT783PR,54.462737,-7.41034
BT783QQ,54.443911,-7.400022
BT783RW,54.444347,-7.54993
BT783TR,54.480074,-7.519455
BT784AL,54.715819,-7.382387
BT784DW,54.749512,-7.299397
BT784EE,54.719006,-7.359481
BT784HA,54.703011,-7.417375
BT784HQ,54.681286,-7.427686
BT784JY,54.721398,-7.387889
BT784LD,54.734613,-7.434184
BT784LY,54.715744,-7.494186
BT784NB,54.711122,-7.441958
BT784PL,54.641006,-7.490159
BT784PW,54.646056,-7.499111
BT784PZ,54.644775,-7.536069
BT784RL,54.55491,-7.463105
BT784TG,54.663291,-7.450657
BT784TR,54.641588,-7.431187
BT784UB,54.62121,-7.417214
BT784UJ,54.655322,-7.438902
BT785JL,54.577981,-7.346525
BT785PF,54.648755,-7.399439
BT785PZ,54.5982,-7.403479
BT785QS,54.647899,-7.350097
BT785SP,54.59069,-7.322467
BT790BL,54.574567,-7.27262
BT790BT,54.572801,-7.217033
BT790EW,54.592514,-7.285821
BT790NQ,54.574813,-7.232473
BT790PX,54.598383,-7.269782
BT790QL,54.530164,-7.184269
BT790RD,54.504563,-7.168772
BT790RY,54.551392,-7.167062
BT790TG,54.549085,-7.163477
BT790UG,54.548895,-7.171146
BT790UH,54.538558,-7.170197
BT790UJ,54.532992,-7.186669
BT790XL,54.535788,-7.226656
BT790XX,54.524787,-7.220254
BT790YJ,54.49172,-7.194418
BT790YW,54.526024,-7.207442
BT797AH,54.601195,-7.301808
BT797AQ,54.602411,-7.30386
BT797EQ,54.603492,-7.299726
BT797LY,54.609266,-7.270454
BT797PB,54.620702,-7.232678
BT797PU,54.647099,-7.169381
BT797RN,54.722186,-7.184606
BT797UX,54.609593,-7.287704
BT797XW,54.612493,-7.307526
BT798AQ,54.78413,-7.269919
BT798BB,54.707895,-7.126137
BT798ES,54.769289,-7.101342
BT798JF,54.727203,-6.966197
BT798JZ,54.74291,-7.287229
BT798PR,54.719003,-7.262742
BT799DJ,54.555953,-7.128437
BT799JB,54.533478,-7.100523
BT799JW,54.596557,-7.049607
BT800DZ,54.62231,-6.593468
BT800EA,54.623976,-6.586133
BT808NB,54.647393,-6.744715
BT808ND,54.647808,-6.744857
BT808RA,54.633544,-6.735555
BT808RJ,54.644851,-6.716476
BT808TB,54.647542,-6.709311
BT808TE,54.645748,-6.746283
BT808UA,54.60629,-6.723834
BT808XB,54.602332,-6.714023
BT808XD,54.604822,-6.721791
BT809AN,54.62388,-6.750517
BT809BY,54.597638,-6.782204
BT809JQ,54.653409,-6.924488
BT809LP,54.686784,-6.849315
BT809NQ,54.659149,-6.836057
BT809PA,54.702788,-6.945597
BT817AJ,54.707729,-7.591121
BT817AT,54.707411,-7.592784
BT817AW,54.709344,-7.59309
BT817BN,54.70755,-7.593853
BT817BT,54.710857,-7.594208
BT817EQ,54.675661,-7.677878
BT817ER,54.652058,-7.669436
BT817GA,54.707913,-7.586992
BT817GW,54.716373,-7.553483
BT817JN,54.73111,-7.538094
BT817JS,54.725344,-7.565071
BT817JW,54.738126,-7.542982
BT817LA,54.724607,-7.59868
BT817NN,54.706178,-7.527735
BT817PJ,54.67768,-7.506519
BT817PT,54.706893,-7.572591
BT817QJ,54.675959,-7.600013
BT817QQ,54.684844,-7.594824
BT817RN,54.647128,-7.582947
BT817XP,54.706695,-7.615316
BT817XZ,54.676528,-7.707913
BT820AF,54.824058,-7.402579
BT820BQ,54.890893,-7.416052
